Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Quantity,Discount
3647,3458,9,70,2026-02-13,2.0,0.05
3648,6826,1215,42,2025-04-19,5.0,0.07
3649,3484,873,93,2025-01-05,10.0,0.28
3650,6783,951,42,2025-06-02,6.0,0.19
3651,3237,1524,40,2026-05-06,7.0,0.02
3652,4195,176,28,2025-05-18,2.0,0.2
3653,1271,396,95,2025-05-02,8.0,0.17
3654,4402,539,52,2025-12-04,2.0,0.28
3655,6352,842,28,2026-03-20,1.0,0.17
3656,2788,1855,9,2026-01-23,9.0,0.14
3657,5316,1790,47,2025-12-30,7.0,0.19
3658,617,1929,77,2026-01-24,10.0,0.3
3659,4795,907,52,2025-03-04,7.0,0.22
3660,1617,775,36,2025-11-10,3.0,0.17
3661,6497,1636,45,2025-04-17,10.0,0.25
3662,3689,1366,1,2025-10-03,4.0,0.06
3663,7978,318,38,2025-04-17,5.0,0.26
3664,3522,405,16,2026-05-25,3.0,0.14
3665,5802,1845,35,2025-06-01,5.0,0.05
3666,7028,381,88,2025-11-05,2.0,0.04
3667,6637,1468,76,2026-05-07,2.0,0.06
3668,759,1369,94,2025-01-29,9.0,0.28
3669,3636,418,14,2026-04-10,5.0,0.1
3670,5421,362,76,2026-01-10,1.0,0.16
3671,2679,31,65,2025-07-30,9.0,0.07
3672,829,50,39,2025-11-18,8.0,0.06
3673,718,1977,28,2025-11-22,6.0,0.2
3674,5506,1452,38,2025-08-19,4.0,0.02
3675,7890,160,78,2025-03-08,8.0,0.27
3676,1887,1905,26,2025-12-23,7.0,0.08
3677,5748,735,34,2025-08-05,2.0,0.07
3678,7742,1843,22,2025-11-28,9.0,0.09
3679,6561,841,70,2025-05-25,8.0,0.21
3680,268,816,70,2025-05-17,3.0,0.17
3681,7392,1487,33,2025-12-16,10.0,0.23
3682,1424,1904,66,2025-11-07,1.0,0.1
3683,5524,1141,54,2025-04-13,2.0,0.23
3684,7962,175,55,2025-06-30,9.0,0.11
3685,4890,1240,26,2025-04-20,5.0,0.28
3686,2039,1495,54,2025-12-13,6.0,0.03
3687,7542,1060,56,2025-04-24,4.0,0.24
3688,3818,1418,38,2026-01-31,7.0,0.02
3689,3518,1692,2,2025-11-23,2.0,0.08
3690,3709,1397,3,2026-05-11,4.0,0.23
3691,3134,962,11,2025-05-11,4.0,0.15
3692,3964,9,54,2026-01-19,5.0,0.29
3693,1427,222,59,2025-11-06,2.0,0.26
3694,5094,1577,58,2025-05-24,7.0,0.3
3695,3657,289,7,2025-10-07,7.0,0.03
3696,1391,1256,26,2025-03-08,7.0,0.18
3697,5283,773,57,2026-04-09,2.0,0.09
3698,3155,1414,34,2026-05-19,9.0,0.29
3699,7280,1596,15,2025-05-28,1.0,0.19
3700,2022,1797,16,2026-04-09,6.0,0.29
3701,6548,3,34,2026-02-05,6.0,0.25
3702,920,605,91,2025-08-28,7.0,0.16
3703,401,465,78,2026-04-23,5.0,0.04
3704,3906,689,37,2025-12-20,7.0,0.13
3705,5180,118,75,2025-10-29,10.0,0.03
3706,2915,1913,85,2025-03-05,3.0,0.18
3707,1611,837,87,2025-02-27,7.0,0.07
3708,5295,660,21,2026-06-04,6.0,0.23
3709,1556,238,27,2025-06-02,3.0,0.19
3710,3983,1049,28,2025-11-13,7.0,0.06
3711,4390,1433,88,2026-01-09,6.0,0.19
3712,7139,1243,60,2026-04-23,2.0,0.12
3713,2966,1049,51,2025-06-01,9.0,0.04
3714,1857,999,89,2026-02-21,5.0,0.06
3715,1447,1030,64,2025-04-10,7.0,0.02
3716,7906,1655,56,2026-01-15,2.0,0.26
3717,4891,1552,43,2025-12-22,6.0,0.29
3718,2207,1895,48,2025-02-18,10.0,0.13
3719,4272,1261,44,2026-05-30,10.0,0.23
3720,4972,540,69,2026-02-27,3.0,0.07
3721,4971,1176,94,2026-04-18,1.0,0.21
3722,2733,667,89,2025-10-11,9.0,0.04
3723,1675,1436,99,2025-11-03,10.0,0.27
3724,2558,1838,73,2025-05-02,2.0,0.08
3725,2919,517,40,2025-02-03,2.0,0.17
3726,6903,798,19,2025-11-15,8.0,0.27
3727,7815,1950,47,2026-05-22,9.0,0.08
3728,186,1943,100,2026-01-14,5.0,0.05
3729,5216,1415,60,2025-01-21,8.0,0.06
3730,7545,946,56,2026-01-25,5.0,0.28
3731,410,1976,58,2026-03-29,4.0,0.17
3732,4002,657,10,2025-01-01,10.0,0.17
3733,5768,1343,46,2025-04-11,7.0,0.19
3734,190,999,22,2025-08-22,5.0,0.08
3735,841,743,93,2025-02-12,7.0,0.08
3736,4089,103,66,2025-06-06,2.0,0.17
3737,432,1204,19,2025-11-22,3.0,0.03
3738,5065,59,1,2025-07-03,4.0,0.18
3739,367,132,95,2025-04-06,6.0,0.09
3740,7397,1382,58,2025-06-30,5.0,0.19
3741,5803,712,48,2025-11-26,1.0,0.04
3742,4129,385,89,2025-01-29,8.0,0.08
3743,2826,984,90,2025-10-27,8.0,0.09
3744,2320,581,18,2026-01-27,9.0,0.07
3745,6745,1933,32,2025-11-11,4.0,0.27
3746,2807,136,74,2025-02-13,7.0,0.06
3747,4600,410,7,2025-05-22,5.0,0.09
3748,338,241,55,2025-02-20,4.0,0.12
3749,5419,1757,95,2025-09-27,5.0,0.24
3750,1650,750,82,2025-09-06,1.0,0.26
3751,7597,1911,16,2026-05-12,5.0,0.2
3752,1671,584,92,2025-08-28,4.0,0.28
3753,7841,1553,91,2026-04-10,1.0,0.03
3754,6816,1999,13,2025-06-13,3.0,0.03
3755,5494,35,56,2025-07-12,7.0,0.17
3756,550,1082,49,2026-04-18,4.0,0.3
3757,930,1383,11,2025-01-28,9.0,0.16
3758,1264,1896,31,2025-09-04,1.0,0.27
3759,5570,983,1,2025-05-24,10.0,0.24
3760,3685,1246,41,2025-09-03,6.0,0.23
3761,2537,554,85,2025-03-07,7.0,0.27
3762,5370,1396,25,2025-12-24,10.0,0.09
3763,5685,379,67,2026-02-05,8.0,0.07
3764,5746,804,21,2025-11-10,10.0,0.24
3765,1897,1029,90,2025-09-26,3.0,0.29
3766,472,462,10,2026-05-02,3.0,0.19
3767,617,536,42,2025-01-11,10.0,0.18
3768,5266,49,84,2025-07-15,10.0,0.19
3769,6285,982,18,2026-06-18,6.0,0.27
3770,1979,1260,44,2025-08-30,10.0,0.17
3771,202,785,92,2026-05-08,2.0,0.07
3772,7534,1065,24,2026-04-01,4.0,0.12
3773,6718,444,98,2025-10-30,6.0,0.16
3774,7038,365,89,2025-11-04,1.0,0.17
3775,4270,1262,74,2025-06-25,7.0,0.07
3776,2968,1122,45,2025-12-06,9.0,0.22
3777,602,4,88,2025-04-25,1.0,0.29
3778,5559,636,39,2025-11-12,6.0,0.17
3779,4025,1218,19,2025-01-05,5.0,0.13
3780,3002,215,94,2026-04-23,1.0,0.0
3781,5559,276,22,2025-04-16,4.0,0.22
3782,3738,673,79,2025-02-25,8.0,0.04
3783,6130,1837,81,2025-09-04,5.0,0.17
3784,7874,428,23,2025-01-07,1.0,0.21
3785,5924,107,30,2026-05-14,2.0,0.04
3786,449,308,97,2026-04-10,2.0,0.05
3787,6698,1706,58,2025-12-01,6.0,0.3
3788,1276,884,28,2026-04-20,2.0,0.02
3789,4046,1562,78,2026-03-13,1.0,0.23
3790,1703,1438,3,2025-07-05,4.0,0.05
3791,3826,793,55,2026-03-24,2.0,0.25
3792,5007,357,16,2025-06-18,10.0,0.15
3793,1314,203,27,2025-08-08,7.0,0.09
3794,7296,1469,45,2025-07-01,10.0,0.19
3795,7881,815,45,2026-02-12,6.0,0.05
3796,7819,351,77,2025-11-30,10.0,0.25
3797,4780,1836,94,2025-11-08,1.0,0.26
3798,6150,612,64,2026-01-09,2.0,0.28
3799,3503,1733,26,2026-04-08,8.0,0.23
3800,2858,1969,54,2025-10-27,3.0,0.23
3801,4452,878,40,2026-05-25,6.0,0.13
3802,2934,1841,85,2025-11-28,10.0,0.2
3803,5923,10,42,2025-05-01,8.0,0.17
3804,7710,1704,7,2026-02-10,6.0,0.14
3805,3388,1892,36,2025-12-12,10.0,0.02
3806,4800,1314,1,2025-11-17,6.0,0.18
3807,3382,1031,59,2025-01-03,6.0,0.09
3808,3480,538,49,2026-05-27,3.0,0.19
3809,6948,1494,70,2025-02-18,1.0,0.24
3810,5642,814,53,2025-01-07,5.0,0.21
3811,1806,1039,91,2025-07-07,7.0,0.15
3812,5866,606,14,2026-03-04,1.0,0.04
3813,2706,1,81,2025-06-16,8.0,0.01
3814,1294,370,43,2025-06-28,10.0,0.03
3815,4597,26,23,2025-10-16,4.0,0.08
3816,7200,1725,18,2026-05-20,7.0,0.11
3817,7835,1473,13,2025-10-28,6.0,0.15
3818,4835,1747,61,2025-04-04,5.0,0.09
3819,1078,1379,77,2025-12-03,2.0,0.08
3820,4902,493,94,2025-11-17,9.0,0.07
3821,2716,1025,85,2025-10-28,4.0,0.17
3822,5592,1258,97,2025-03-10,10.0,0.13
3823,1826,1934,45,2025-12-14,6.0,0.04
3824,5862,970,84,2025-11-26,9.0,0.02
3825,4681,1420,6,2025-03-09,1.0,0.16
3826,5468,619,97,2026-04-14,8.0,0.07
3827,1004,163,37,2026-03-10,2.0,0.07
3828,6969,53,73,2025-04-09,7.0,0.28
3829,2577,1372,1,2025-10-16,1.0,0.2
3830,4958,1540,50,2025-04-15,6.0,0.19
3831,7372,1329,35,2025-03-05,8.0,0.01
3832,5055,1006,47,2026-06-17,6.0,0.06
3833,2930,1230,95,2025-10-07,5.0,0.05
3834,5867,614,21,2025-01-18,1.0,0.2
3835,6666,184,66,2025-07-11,5.0,0.16
3836,2626,556,73,2025-02-06,7.0,0.25
3837,3629,357,42,2025-12-03,9.0,0.01
3838,2547,245,43,2025-05-04,6.0,0.18
3839,1680,938,48,2026-04-04,10.0,0.23
3840,6850,1751,57,2026-01-24,1.0,0.2
3841,7026,1397,52,2025-04-05,1.0,0.27
3842,4809,565,15,2025-08-05,7.0,0.23
3843,1408,1674,70,2025-09-26,2.0,0.24
3844,1680,778,77,2025-11-17,9.0,0.29
3845,4817,1700,47,2025-06-13,6.0,0.15
3846,5679,839,75,2025-05-15,1.0,0.27
3847,4908,1718,85,2025-04-24,7.0,0.25
3848,4615,1378,86,2025-09-15,7.0,0.18
3849,7262,43,68,2025-07-02,7.0,0.15
3850,160,23,22,2025-08-19,2.0,0.11
3851,5391,282,4,2025-09-23,2.0,0.11
3852,5804,1593,50,2025-04-23,10.0,0.1
3853,1684,1442,34,2025-09-25,8.0,0.26
3854,2836,1900,82,2026-03-10,9.0,0.06
3855,2938,1162,66,2025-10-03,8.0,0.18
3856,1989,1500,70,2026-04-30,2.0,0.27
3857,4080,1784,1,2025-04-26,9.0,0.17
3858,5160,1605,85,2025-03-31,2.0,0.04
3859,1915,1631,61,2025-11-30,4.0,0.26
3860,1708,414,13,2025-09-30,3.0,0.07
3861,668,1290,57,2025-01-13,5.0,0.2
3862,1185,1003,65,2026-05-12,2.0,0.23
3863,1966,504,96,2026-06-07,7.0,0.15
3864,5292,84,66,2025-03-12,10.0,0.06
3865,1415,1509,7,2026-06-04,3.0,0.28
3866,7203,111,40,2025-10-16,3.0,0.16
3867,7058,652,15,2026-05-18,4.0,0.15
3868,804,851,33,2025-12-28,9.0,0.14
3869,6564,596,19,2025-12-15,1.0,0.3
3870,140,31,91,2025-07-10,10.0,0.15
3871,1091,564,98,2025-04-10,3.0,0.15
3872,4417,1640,100,2025-08-17,2.0,0.26
3873,1955,1013,64,2025-10-10,2.0,0.06
3874,1837,1823,8,2025-12-16,1.0,0.22
3875,4702,350,43,2025-04-04,8.0,0.15
3876,2015,1888,45,2026-06-18,4.0,0.03
3877,4103,335,98,2025-06-16,7.0,0.01
3878,7018,320,79,2026-05-14,6.0,0.18
3879,3015,590,52,2025-06-29,9.0,0.02
3880,7808,926,2,2025-02-24,7.0,0.13
3881,4212,281,14,2025-05-16,1.0,0.08
3882,6880,1588,85,2026-01-22,8.0,0.13
3883,5471,1674,28,2026-02-03,6.0,0.05
3884,1048,239,97,2025-09-09,10.0,0.27
3885,360,1297,13,2025-04-18,6.0,0.07
3886,7570,1241,49,2025-12-01,5.0,0.01
3887,6717,1154,11,2026-06-24,3.0,0.09
3888,7622,1216,33,2025-12-31,10.0,0.08
3889,2278,1506,77,2026-03-26,10.0,0.04
3890,3820,1726,19,2025-02-26,5.0,0.09
3891,6447,1709,40,2025-05-09,5.0,0.2
3892,6854,739,53,2025-08-25,8.0,0.17
3893,16,1928,34,2026-01-29,10.0,0.1
3894,2467,530,40,2026-03-07,5.0,0.21
3895,3974,634,67,2025-03-11,6.0,0.24
3896,1312,650,18,2026-06-08,6.0,0.23
3897,5459,1633,51,2025-11-02,9.0,0.11
3898,7249,1148,79,2025-08-23,1.0,0.27
3899,1952,169,61,2025-10-28,5.0,0.05
3900,7694,1221,13,2025-08-18,4.0,0.23
3901,5059,1943,64,2025-12-15,10.0,0.08
3902,5041,440,63,2026-05-12,4.0,0.15
3903,6131,1592,57,2025-05-05,3.0,0.3
3904,6848,311,21,2025-09-21,5.0,0.03
3905,7952,1562,1,2025-07-28,6.0,0.26
3906,2254,1551,13,2025-07-10,4.0,0.09
3907,1479,471,59,2025-05-30,3.0,0.01
3908,7488,141,77,2026-05-10,5.0,0.1
3909,404,1932,87,2025-02-23,8.0,0.26
3910,1321,481,77,2026-05-17,4.0,0.28
3911,1853,1958,48,2025-06-13,4.0,0.03
3912,4350,700,68,2025-07-13,1.0,0.29
3913,2996,730,88,2025-07-03,8.0,0.29
3914,1304,1941,12,2026-06-25,4.0,0.18
3915,7201,205,94,2025-03-04,6.0,0.17
3916,6269,1040,73,2026-06-13,6.0,0.29
3917,4324,251,13,2025-10-04,2.0,0.05
3918,4071,1676,91,2025-08-29,2.0,0.09
3919,3373,523,25,2025-07-25,1.0,0.2
3920,6105,1344,41,2025-12-14,10.0,0.06
3921,1602,385,37,2026-04-10,5.0,0.21
3922,3644,262,81,2025-01-13,10.0,0.08
3923,5530,1933,28,2025-07-09,10.0,0.09
3924,6351,402,81,2025-02-02,5.0,0.26
3925,5286,166,88,2026-04-16,10.0,0.07
3926,1579,454,18,2025-10-28,7.0,0.19
3927,5388,1057,84,2026-05-25,1.0,0.23
3928,2505,522,62,2026-05-30,3.0,0.07
3929,6036,59,63,2025-05-02,10.0,0.27
3930,7461,1854,22,2026-01-10,2.0,0.15
3931,7721,1205,56,2025-03-21,9.0,0.01
3932,6975,229,73,2026-05-31,5.0,0.25
3933,3857,1568,21,2025-10-15,3.0,0.09
3934,2949,362,5,2026-03-28,10.0,0.12
3935,5149,1669,10,2025-12-31,10.0,0.04
3936,1725,175,12,2026-04-20,9.0,0.15
3937,2924,219,55,2026-02-20,10.0,0.11
3938,7629,219,69,2025-02-19,1.0,0.02
3939,2432,1994,3,2025-05-28,5.0,0.14
3940,485,240,86,2025-05-10,7.0,0.07
3941,1128,696,61,2026-01-12,7.0,0.03
3942,159,442,50,2026-02-25,1.0,0.23
3943,3863,1764,40,2025-09-02,6.0,0.18
3944,5267,485,71,2025-10-04,8.0,0.26
3945,7959,1309,12,2025-10-03,8.0,0.24
3946,4120,153,50,2025-08-21,6.0,0.26
3947,878,357,76,2025-03-21,3.0,0.16
3948,3335,397,61,2025-05-18,4.0,0.1
3949,765,286,77,2026-06-18,2.0,0.28
3950,7824,1546,93,2025-03-30,4.0,0.02
3951,1253,477,57,2025-01-26,7.0,0.11
3952,6409,931,87,2025-10-29,7.0,0.17
3953,5542,718,21,2025-06-06,3.0,0.17
3954,2305,1739,51,2025-12-11,6.0,0.29
3955,4050,771,29,2025-03-20,5.0,0.13
3956,2433,759,46,2025-02-24,2.0,0.06
3957,1846,728,96,2025-10-16,6.0,0.05
3958,3613,327,33,2026-03-24,4.0,0.13
3959,6106,1731,17,2025-06-21,7.0,0.12
3960,3194,152,64,2025-11-08,8.0,0.19
3961,98,569,46,2025-12-10,10.0,0.28
3962,2411,1483,97,2025-06-24,3.0,0.21
3963,4894,1601,55,2025-09-24,6.0,0.29
3964,3001,592,78,2026-04-06,3.0,0.16
3965,2227,470,62,2025-03-27,7.0,0.19
3966,328,1423,83,2025-07-13,7.0,0.09
3967,5099,995,29,2025-03-12,9.0,0.03
3968,1007,713,49,2025-12-18,1.0,0.07
3969,4940,759,24,2025-04-05,10.0,0.03
3970,2294,1663,24,2025-09-19,6.0,0.0
3971,188,1386,95,2025-09-25,6.0,0.06
3972,5006,1999,8,2026-06-22,8.0,0.12
3973,220,1088,66,2025-09-04,9.0,0.1
3974,7311,722,65,2025-08-18,6.0,0.13
3975,2154,1298,72,2026-04-05,6.0,0.11
3976,3678,1177,73,2026-05-10,10.0,0.08
3977,6011,599,21,2025-03-01,6.0,0.22
3978,1745,788,68,2025-06-21,5.0,0.24
3979,3307,1055,33,2026-05-22,6.0,0.27
3980,2686,127,89,2026-04-09,9.0,0.16
3981,7434,1643,62,2025-07-05,7.0,0.23
3982,465,1556,66,2025-04-20,4.0,0.1
3983,4451,1759,52,2026-03-26,1.0,0.16
3984,2143,765,14,2025-04-21,10.0,0.25
3985,7398,456,87,2025-06-12,10.0,0.24
3986,3952,146,83,2025-06-08,7.0,0.14
3987,1773,900,14,2025-01-21,3.0,0.26
3988,5966,1632,80,2026-01-12,3.0,0.26
3989,1561,652,10,2026-05-13,7.0,0.11
3990,3001,418,24,2025-02-12,1.0,0.17
3991,3083,157,29,2025-01-21,4.0,0.02
3992,6611,835,36,2025-04-21,5.0,0.19
3993,1292,1455,73,2025-10-23,8.0,0.02
3994,1732,876,64,2025-12-02,1.0,0.16
3995,3176,1164,100,2025-08-16,1.0,0.05
3996,7312,1212,35,2025-02-10,9.0,0.02
3997,3737,159,25,2025-02-04,2.0,0.23
3998,230,1268,59,2025-04-14,8.0,0.16
3999,6829,940,76,2025-02-28,7.0,0.17
4000,6552,1430,30,2026-05-03,8.0,0.06
4001,7985,853,74,2025-05-27,2.0,0.13
4002,1388,1005,40,2026-02-28,10.0,0.28
4003,354,34,52,2026-03-30,2.0,0.14
4004,14,1218,89,2026-04-19,1.0,0.02
4005,1765,271,48,2026-02-12,9.0,0.11
4006,4458,18,49,2025-04-07,2.0,0.0
4007,6443,500,59,2025-02-11,6.0,0.0
4008,6795,43,13,2025-01-07,1.0,0.28
4009,1085,1485,15,2025-06-23,3.0,0.21
4010,6790,447,79,2025-02-12,9.0,0.1
4011,999,1890,10,2025-03-11,1.0,0.22
4012,1606,1618,35,2025-04-25,10.0,0.0
4013,7504,949,56,2026-06-15,7.0,0.27
4014,325,1718,15,2025-10-16,2.0,0.18
4015,669,1621,100,2026-03-12,2.0,0.07
4016,4577,307,96,2025-06-05,3.0,0.11
4017,3123,527,99,2025-05-19,10.0,0.27
4018,7676,675,65,2026-01-31,10.0,0.04
4019,1195,223,9,2026-05-12,8.0,0.01
4020,6658,670,33,2025-11-05,3.0,0.24
4021,3199,648,42,2025-02-06,10.0,0.29
4022,7566,1514,21,2025-03-27,5.0,0.25
4023,7504,667,34,2026-06-22,3.0,0.02
4024,7763,708,80,2025-12-03,8.0,0.0
4025,2412,291,33,2025-05-22,3.0,0.13
4026,7905,768,23,2025-08-21,4.0,0.03
4027,5156,657,37,2026-05-31,8.0,0.13
4028,6913,1406,25,2025-06-07,2.0,0.0
4029,3282,185,89,2025-07-31,1.0,0.18
4030,118,482,14,2026-06-21,3.0,0.12
4031,6814,1500,60,2025-10-14,7.0,0.09
4032,1458,1046,96,2026-05-16,3.0,0.17
4033,7472,400,79,2025-03-05,8.0,0.01
4034,5015,886,30,2025-02-02,5.0,0.21
4035,3420,802,58,2026-03-24,7.0,0.05
4036,260,1296,21,2026-03-21,7.0,0.28
4037,6917,1250,77,2025-03-13,5.0,0.27
4038,2106,1623,92,2026-05-20,1.0,0.04
4039,2440,1683,77,2025-12-02,7.0,0.26
4040,5227,1029,34,2025-11-08,6.0,0.27
4041,3833,946,92,2025-05-01,6.0,0.07
4042,912,706,26,2025-09-18,8.0,0.05
4043,6115,1192,28,2025-06-28,9.0,0.16
4044,6306,441,19,2025-06-27,8.0,0.24
4045,3492,1968,42,2025-09-21,7.0,0.23
4046,5174,593,17,2026-05-27,9.0,0.26
4047,6312,1637,38,2026-03-15,10.0,0.21
4048,5145,564,83,2025-03-02,6.0,0.06
4049,5899,58,20,2025-04-13,1.0,0.25
4050,3152,852,42,2025-10-28,4.0,0.11
4051,4540,1133,23,2025-08-09,4.0,0.04
4052,2504,1617,43,2025-09-08,4.0,0.07
4053,3418,1055,21,2025-05-16,7.0,0.23
4054,4905,1973,94,2026-03-02,9.0,0.24
4055,5496,755,39,2025-06-02,8.0,0.2
4056,6892,1434,79,2025-01-01,4.0,0.03
4057,6632,1302,60,2026-02-11,4.0,0.02
4058,639,1844,47,2026-04-13,10.0,0.14
4059,814,1873,40,2025-04-02,1.0,0.03
4060,2918,1534,99,2025-04-21,2.0,0.19
4061,1736,142,46,2025-09-07,3.0,0.18
4062,4496,151,15,2026-01-02,3.0,0.16
4063,2768,80,74,2025-03-07,7.0,0.11
4064,3675,1804,82,2026-01-09,10.0,0.01
4065,6720,1521,78,2025-05-21,8.0,0.04
4066,528,79,84,2025-04-05,6.0,0.02
4067,7004,543,38,2025-08-15,10.0,0.0
4068,3764,1000,29,2025-05-22,3.0,0.23
4069,2752,814,73,2025-10-24,7.0,0.04
4070,5149,387,71,2025-01-09,7.0,0.25
4071,1419,784,26,2025-06-18,9.0,0.26
4072,3418,1509,29,2025-04-13,8.0,0.03
4073,649,1530,8,2026-04-15,4.0,0.1
4074,4121,1771,61,2025-03-22,10.0,0.08
4075,6968,1976,24,2026-03-19,5.0,0.22
4076,1098,1213,29,2025-02-01,5.0,0.24
4077,5985,782,15,2025-10-16,5.0,0.28
4078,6011,414,94,2026-06-03,9.0,0.26
4079,3384,1019,39,2025-05-18,2.0,0.21
4080,6825,641,40,2025-02-22,10.0,0.11
4081,5380,972,34,2025-09-10,5.0,0.17
4082,2399,1001,44,2025-05-17,10.0,0.24
4083,3968,1641,21,2025-11-09,10.0,0.1
4084,3754,1869,73,2025-07-02,10.0,0.06
4085,2785,707,89,2025-10-30,5.0,0.01
4086,1241,251,3,2025-01-10,5.0,0.03
4087,5007,819,16,2025-04-23,10.0,0.23
4088,3650,1079,42,2025-10-14,8.0,0.11
4089,6054,1713,84,2025-02-02,10.0,0.22
4090,5763,1270,70,2026-01-25,8.0,0.12
4091,8000,1524,56,2025-06-30,3.0,0.25
4092,1941,1161,44,2025-09-05,4.0,0.28
4093,267,1528,86,2025-05-11,1.0,0.2
4094,7720,401,77,2025-12-09,6.0,0.26
4095,7098,1310,48,2026-02-14,3.0,0.21
4096,6904,1685,63,2025-08-12,8.0,0.03
4097,1296,638,47,2026-05-17,6.0,0.24
4098,1810,195,95,2025-04-30,2.0,0.02
4099,999,1005,31,2025-07-31,6.0,0.11
4100,3370,291,38,2025-06-30,4.0,0.04
4101,2784,879,75,2025-11-13,2.0,0.09
4102,4059,1815,71,2026-05-03,9.0,0.02
4103,1893,663,88,2025-08-09,2.0,0.1
4104,5578,1198,11,2025-02-27,9.0,0.27
4105,4412,1837,99,2025-06-28,5.0,0.1
4106,5912,1861,62,2025-08-07,3.0,0.18
4107,1632,1379,100,2025-07-26,5.0,0.26
4108,676,1572,20,2025-01-01,7.0,0.19
4109,1157,1912,71,2026-03-07,10.0,0.2
4110,4575,601,20,2026-04-29,8.0,0.14
4111,2577,456,51,2026-03-27,2.0,0.24
4112,5678,1209,57,2025-12-29,1.0,0.01
4113,3077,1262,76,2025-04-17,7.0,0.21
4114,6004,1120,41,2026-02-10,3.0,0.16
4115,7056,564,38,2025-03-22,10.0,0.13
4116,1939,421,13,2025-03-27,10.0,0.03
4117,6200,1306,91,2025-11-22,7.0,0.09
4118,1394,793,96,2025-05-09,1.0,0.03
4119,3221,1468,89,2025-01-11,1.0,0.21
4120,2047,348,30,2026-01-14,7.0,0.22
4121,2666,1776,22,2025-05-29,9.0,0.18
4122,3503,1678,46,2026-02-13,2.0,0.03
4123,6853,902,95,2025-09-04,1.0,0.24
4124,7822,897,11,2025-10-25,9.0,0.15
4125,7809,555,40,2025-07-23,6.0,0.01
4126,5290,599,44,2026-04-07,8.0,0.22
4127,7539,596,16,2025-10-28,8.0,0.27
4128,7110,206,65,2025-08-04,6.0,0.03
4129,1644,1552,23,2026-01-11,4.0,0.07
4130,5782,888,26,2025-02-10,4.0,0.1
4131,3796,1409,65,2026-01-24,6.0,0.12
4132,3713,120,24,2025-12-11,1.0,0.01
4133,3504,874,6,2026-01-31,7.0,0.17
4134,158,1056,47,2025-06-01,6.0,0.13
4135,3448,1051,79,2026-02-24,1.0,0.11
4136,1114,790,98,2025-09-18,4.0,0.15
4137,5313,1453,34,2025-03-07,2.0,0.05
4138,115,1382,97,2025-09-24,5.0,0.06
4139,4264,581,66,2025-08-04,7.0,0.1
4140,411,15,1,2025-03-10,7.0,0.17
4141,64,1847,66,2026-05-15,3.0,0.03
4142,4352,1818,71,2025-05-05,4.0,0.18
4143,5173,1313,19,2026-05-04,10.0,0.02
4144,4145,1214,74,2025-08-14,2.0,0.17
4145,7812,1251,69,2026-05-05,2.0,0.26
4146,790,847,43,2025-01-03,3.0,0.03
4147,7825,152,60,2026-01-06,9.0,0.14
4148,841,1048,5,2026-06-17,1.0,0.13
4149,5601,1725,41,2025-05-09,8.0,0.04
4150,2509,1223,12,2025-12-08,3.0,0.04
4151,5036,461,22,2026-06-07,9.0,0.03
4152,7146,894,44,2025-03-24,7.0,0.15
4153,1646,160,27,2025-03-27,8.0,0.25
4154,7380,594,73,2025-09-09,8.0,0.03
4155,1128,1461,96,2026-05-16,6.0,0.2
4156,6555,374,45,2025-12-17,7.0,0.19
4157,3466,1351,48,2025-03-06,8.0,0.03
4158,7194,262,42,2026-03-24,9.0,0.23
4159,5129,1586,44,2025-04-23,7.0,0.12
4160,899,934,22,2026-04-26,10.0,0.03
4161,2064,1096,89,2025-07-18,6.0,0.12
4162,762,1779,95,2025-07-19,9.0,0.09
4163,6425,684,4,2025-07-12,4.0,0.06
4164,102,1462,61,2025-11-15,7.0,0.3
4165,6927,1300,65,2026-03-28,7.0,0.1
4166,5290,1526,38,2026-03-15,5.0,0.21
4167,5807,519,69,2025-05-26,5.0,0.03
4168,1784,1260,72,2025-07-01,8.0,0.03
4169,7327,676,42,2026-06-07,3.0,0.16
4170,7852,965,36,2025-02-10,8.0,0.27
4171,476,447,99,2025-03-08,6.0,0.1
4172,2543,1565,86,2026-01-24,4.0,0.11
4173,5773,1358,54,2025-11-27,9.0,0.21
4174,4610,1884,55,2025-08-13,10.0,0.16
4175,2402,982,63,2025-03-22,5.0,0.07
4176,1355,696,96,2025-09-02,2.0,0.19
4177,6848,1426,100,2025-09-12,9.0,0.08
4178,209,869,48,2026-04-15,2.0,0.25
4179,5005,1496,93,2026-04-02,3.0,0.13
4180,3004,864,98,2025-06-10,7.0,0.28
4181,7182,863,64,2025-02-20,1.0,0.26
4182,1910,439,49,2026-03-28,10.0,0.26
4183,3721,525,40,2025-04-08,8.0,0.01
4184,2064,416,75,2026-04-26,9.0,0.27
4185,4258,381,91,2025-02-26,2.0,0.27
4186,5500,1879,36,2025-02-06,4.0,0.19
4187,2748,1510,97,2026-06-08,4.0,0.05
4188,7533,1808,63,2025-07-22,2.0,0.21
4189,6681,1966,7,2025-08-05,3.0,0.02
4190,3582,814,51,2025-10-16,1.0,0.27
4191,791,1726,65,2025-10-01,6.0,0.14
4192,4083,1467,83,2026-04-24,9.0,0.16
4193,2495,717,65,2026-05-19,9.0,0.19
4194,3812,1435,75,2026-05-04,6.0,0.03
4195,7159,1227,12,2026-04-15,5.0,0.28
4196,6903,602,54,2025-03-10,10.0,0.19
